episode_id,split,shard,hdf5_group,steps,success,failure_reason,completion_time_s,total_reward,parallel_batch_index,parallel_env_index,parallel_num_envs,domain_randomization,object_x_m,object_y_m,object_yaw_deg,object_mass_kg,static_friction,dynamic_friction,camera_applied,source_episode_path,source_trajectory_sha256
87,train,shards/shard_00001.h5,/episodes/episode_000087,122,True,none,2.44,5.91803313048058,0,86,128,True,0.5846676218530811,-0.09614878557690204,53.176819226269174,0.07942217122196708,0.6819576829955841,0.5806454177235122,False,episode_000087,cc26dd15760fb8cf87a1510582b26278b4729413bb26062a23617f2f912b96ea
88,train,shards/shard_00001.h5,/episodes/episode_000088,120,True,none,2.4,6.215682431757159,0,87,128,True,0.5305664435019519,0.0012226180663025,-160.29808857753056,0.08732010740102963,0.7958042962390248,0.689368424863473,False,episode_000088,d0b8f04a0c00043fd91fe5a6d4d32057ee8a65e5aebeee2fe52cf57cc5b4e2bc
89,train,shards/shard_00001.h5,/episodes/episode_000089,123,True,none,2.46,6.083436089836141,0,88,128,True,0.6147273805838924,0.0815775974561185,-103.94808336462553,0.08186908216220246,0.7913034595194973,0.5581139085368868,False,episode_000089,b4559937481ca03df083ac0cd4f06b76ed16f10419522c95a065aa1cdb667b78
90,train,shards/shard_00001.h5,/episodes/episode_000090,121,True,none,2.42,6.100451785477162,0,89,128,True,0.559101967302534,0.11675715488576086,152.35030901854685,0.1650021292290525,0.7131013081410456,0.5380776810633308,False,episode_000090,8b50ade3d699984951736f0ef0e94b2421b2b53c90d7013d771f33503bb7e4e5
91,train,shards/shard_00001.h5,/episodes/episode_000091,121,True,none,2.42,6.016062629299995,0,90,128,True,0.5647091628290624,0.0659310445168618,53.22832604283536,0.14014590221936835,0.4598599546608909,0.35779448643396744,False,episode_000091,c153754c2c792e937570d5c8b113a3427e61fdf520621ce26e9150087d27524a
92,train,shards/shard_00001.h5,/episodes/episode_000092,120,True,none,2.4,6.160663077076606,0,91,128,True,0.5198844027044983,0.08261031675035427,87.59507646299187,0.14164456690676636,0.8010788693770987,0.7171130432634741,False,episode_000092,061f532dec7dbdac24a2d6ba6a36d9566f71cb239f98f866b723d3d33a047ebe
93,train,shards/shard_00001.h5,/episodes/episode_000093,119,True,none,2.38,6.042762469864101,0,92,128,True,0.48884503681073904,0.03775079520503566,-39.42192394126121,0.19951719196625012,0.6562028819937474,0.48544732951952574,False,episode_000093,d7b2a9fbc8d7c990d3fbdcde78d267d8a0f224c93d642d5c089be14b43a60252
94,train,shards/shard_00001.h5,/episodes/episode_000094,120,True,none,2.4,6.109976201851168,0,93,128,True,0.5077916195998484,0.1178706204580661,-5.138150989244224,0.17861111405761182,0.8070561108551244,0.7083651920752765,False,episode_000094,5660c4de6f779148001d4f5b43c8c698c3486784fe55226e45ee828b73ebf446
95,train,shards/shard_00001.h5,/episodes/episode_000095,120,True,none,2.4,5.955735440153148,0,94,128,True,0.5426379968582804,-0.049746551507894865,142.56481099458983,0.11724804986951416,0.7431868877264173,0.5823723102071167,False,episode_000095,781fdb697fe340a6c4946232f63d1c0d01983876bd3883422de8314189266178
96,train,shards/shard_00001.h5,/episodes/episode_000096,120,True,none,2.4,5.9867729229263205,0,95,128,True,0.565481737323719,-0.03002401565377366,-151.30897903966383,0.19743855845303643,0.4885976331455749,0.4492515031821123,False,episode_000096,277e4e85b41d214eedffa11a07b1c811fa0663e0d710ad7744c50ccd8afacbe0
97,train,shards/shard_00001.h5,/episodes/episode_000097,125,True,none,2.5,6.013392021712207,0,96,128,True,0.6194205555712571,0.1074735446900621,-62.59369580386091,0.1819051926318187,0.5328702416256248,0.4148451399253473,False,episode_000097,2d12184a52f8fab2512e1886466b7160a0a04ba5cc038c76e4463eac9b1a76b3
98,test,shards/shard_00001.h5,/episodes/episode_000098,122,True,none,2.44,6.13800602468018,0,97,128,True,0.585162038131134,0.022930682753223852,26.70406435097007,0.19010304579410964,0.7023598203054746,0.5576981556176622,False,episode_000098,f3073d912bcda421b390183f9d9911a2bd7d6743ebecb1eec6e523e9a9849707
99,train,shards/shard_00001.h5,/episodes/episode_000099,119,True,none,2.38,6.11438877006367,0,98,128,True,0.5325640382063267,-0.07341756404208508,-45.40243826009788,0.1092121307844629,0.6217535125318018,0.47201247996360596,False,episode_000099,0857d52f8fe95ce0299f4fbc6007ff70cb04a1ed909db06d3018c934e8530bec
100,train,shards/shard_00001.h5,/episodes/episode_000100,121,True,none,2.42,6.06616896876676,0,99,128,True,0.5838798366156517,0.04621482472651536,77.39348337798913,0.09288925981914062,0.7428829291687485,0.612548541998795,False,episode_000100,b86166e542f860a7e455292f37392e2ce70052be9e49d6026bab0657d25c15c2
101,train,shards/shard_00001.h5,/episodes/episode_000101,121,True,none,2.42,6.058875563488982,0,100,128,True,0.5751229311740893,-0.10030602240194438,85.4292596318727,0.06508907301006961,0.4714171546179373,0.4357696132338174,False,episode_000101,9e2e0980fd3de75aa2500b6b0a918c5f2a04a5ad331d1453802a5293e5525595
102,train,shards/shard_00001.h5,/episodes/episode_000102,120,True,none,2.4,6.131672554422039,0,101,128,True,0.5238230357315614,-0.012606434198435143,-149.03837018088703,0.06460865438853704,0.7067889210254372,0.5893600925748438,False,episode_000102,cf8aecdad0b24ba1c496778bd4869785bb983eaee075ae1548bb06eb962e1614
103,validation,shards/shard_00001.h5,/episodes/episode_000103,124,True,none,2.48,6.0570230099806395,0,102,128,True,0.6169395111845939,-0.11943750849447331,86.90292998655855,0.14568547484937744,0.7809013307801579,0.6505201026423907,False,episode_000103,6bfa22825739ab67f77199e0e2e240fd91ad14dbcaf0030a2b527e69778896f5
104,train,shards/shard_00001.h5,/episodes/episode_000104,120,True,none,2.4,6.214139179977792,0,103,128,True,0.5300581112558705,0.012693009184482462,-2.2540708701530434,0.19026635001596987,0.865058865043276,0.7095801323531686,False,episode_000104,fc0b039094ba734df271fe3d2ce72181a56b04c50d7c27b408e509dd761fa676
105,train,shards/shard_00001.h5,/episodes/episode_000105,120,True,none,2.4,6.048605470945404,0,104,128,True,0.515962673820404,0.02747560235129959,37.19907278889869,0.09686322199167735,0.8734322866338853,0.6478397543735819,False,episode_000105,aa7c2c066ed8b8e05a9c7b30a0b8b51ce17fdd753748d3ee0c11a6373271241f
106,train,shards/shard_00001.h5,/episodes/episode_000106,119,True,none,2.38,6.074695456934933,0,105,128,True,0.4821794709690973,0.008301141333287243,83.34309251236533,0.05578829696517204,0.7282159713763593,0.5155622870858857,False,episode_000106,ff7e2a653fce34253755afcbf182ee36f812acd65e839f0bf0c22723079145f6
107,train,shards/shard_00001.h5,/episodes/episode_000107,120,True,none,2.4,5.9621750789574435,0,106,128,True,0.510353968264576,-0.08684793688131395,39.453121523776645,0.18662806374685897,0.46397788811758606,0.4337444816098212,False,episode_000107,df9b6ab5c9ba902c71a4ace2f7c266cf452d1f56affdc53da38ed7947467aa3f
108,test,shards/shard_00001.h5,/episodes/episode_000108,120,True,none,2.4,6.137457450067814,0,107,128,True,0.5531916696658454,-0.06015388625588104,-8.269829645519309,0.09598410202037705,0.46851399253660314,0.40016455462130923,False,episode_000108,24d2648cf1a17034b27fcfc3d8d054202d51a05e013719564021206883cb0f88
109,train,shards/shard_00001.h5,/episodes/episode_000109,121,True,none,2.42,6.063395699340617,0,108,128,True,0.5660517110499329,-0.0073218155025300685,-124.33226840645551,0.15445420338952895,0.562380165025592,0.43937884537504973,False,episode_000109,9689725f78e1b08db459fd8df4bd2ada00ec8394a773a826e9fc6e3a16d33e29
110,test,shards/shard_00001.h5,/episodes/episode_000110,120,True,none,2.4,6.179403089184234,0,109,128,True,0.5097230522221478,0.07554069611124484,172.7666519646665,0.09019801208695369,0.6515499070805959,0.5073121584616519,False,episode_000110,1599246d568a5ecde3c6a10949ae5a4543e7b97b52c67c8521d324b1fbb3e0d2
111,train,shards/shard_00001.h5,/episodes/episode_000111,120,True,none,2.4,6.187770598799034,0,110,128,True,0.4913441545841316,0.05867773018894498,-102.86273256934028,0.1799649532489505,0.5213813498221108,0.44668223558465914,False,episode_000111,c7ca2f1376eebd9eba4389bb2957a15b4be192c68e09d64ecfa9b20e037285f6
112,train,shards/shard_00001.h5,/episodes/episode_000112,122,True,none,2.44,5.896523741979763,0,111,128,True,0.5699049865202601,-0.09669770893898992,38.922845125389216,0.13574442843837614,0.6343583959951853,0.4901012339441112,False,episode_000112,a6957cd797fa15e406ae4bea6f8efd59fe0e6bb013b4b6c8f95662e2254dfaad
113,train,shards/shard_00001.h5,/episodes/episode_000113,120,True,none,2.4,6.0827127419179305,0,112,128,True,0.546864544063665,0.10329978756804403,24.85326834414937,0.140711124976665,0.8093382393208985,0.5847318563868869,False,episode_000113,e8f586e1440fed08855dca46838bfa6559ae489a414df7eca88c4618cce5f9ed
114,test,shards/shard_00001.h5,/episodes/episode_000114,119,True,none,2.38,6.013962421695396,0,113,128,True,0.49034082049274497,0.07451868704158632,39.42283358176931,0.11827895907687011,0.7191511525399675,0.6484861656991319,False,episode_000114,8412e489acb6f5291dac95949689ba678af0a2c617263209a9cb1db0b2868f6c
115,validation,shards/shard_00001.h5,/episodes/episode_000115,120,True,none,2.4,6.075709393213401,0,114,128,True,0.5480495351970485,0.07145844823698397,-129.11593346650932,0.1890680041279354,0.48970759019177657,0.3829108904048389,False,episode_000115,093ecf6fa266f72e475bdc3c4322e15160b3b328f3792d212f266f9864a18422
116,train,shards/shard_00001.h5,/episodes/episode_000116,119,True,none,2.38,5.954222586444303,0,115,128,True,0.49068888031885066,-0.004486907988823244,-129.9771346135264,0.15047981797165366,0.4733154456665893,0.3823488050125152,False,episode_000116,80ff5b87f864f0075d9b210f05480bc98376a49ac276dbea8bef298869223280
117,validation,shards/shard_00001.h5,/episodes/episode_000117,123,True,none,2.46,6.116424540256958,0,116,128,True,0.6152294268188141,0.08099633568454123,-95.93579018640841,0.1686300734209324,0.4766377173118164,0.3647539565008853,False,episode_000117,0bff95923c38cbee2f6864a275c2d53aa18ef9e0af818126b9c5b4769cb32d8c
118,train,shards/shard_00001.h5,/episodes/episode_000118,119,True,none,2.38,6.170871192267441,0,117,128,True,0.5408991385631041,0.021847125012596114,93.97191375321307,0.19790206385192605,0.9151926762745359,0.8195755845296995,False,episode_000118,d91804068030ebea5cdf27748eee44242ff8599e05e22528446cccaa69c9bd61
119,train,shards/shard_00001.h5,/episodes/episode_000119,120,True,none,2.4,6.0225160219724785,0,118,128,True,0.5097833260178555,0.11495211023108162,-33.15791535567138,0.17471702430565664,0.864525465580771,0.6531930799043524,False,episode_000119,4c04a64d2c012960063e8a3e646974f0eb1302a4816c899162c2c6b70422e30b
120,train,shards/shard_00001.h5,/episodes/episode_000120,120,True,none,2.4,6.130954325453786,0,119,128,True,0.5504732958932264,-0.025657495728926977,-136.28130544095805,0.12760290649648337,0.5265086772263494,0.3888668406887372,False,episode_000120,95c4c0fa48e5a010ba0b47900fca27855ed91da6de633d498bdf13f9baf04d1d
121,train,shards/shard_00001.h5,/episodes/episode_000121,121,True,none,2.42,6.058865910958048,0,120,128,True,0.5883451056469027,0.051360919122517334,-107.54249806822416,0.19214291967659997,0.9417387215846975,0.7369638528110318,False,episode_000121,48990d3b83210b9e1104ed3c4d2368932c33bccd962c6da7fb518d9e7d69ba01
122,train,shards/shard_00001.h5,/episodes/episode_000122,122,True,none,2.44,6.075700419234636,0,121,128,True,0.6007172271769796,-0.0032538286203360467,64.46213893811549,0.07473575021430111,0.7794605548888291,0.6918044446984046,False,episode_000122,f68cccc16222b1da5d1604ccd6ea56084f0334a041c7b4e8db67917094700f4f
123,train,shards/shard_00001.h5,/episodes/episode_000123,122,True,none,2.44,6.046264427654023,0,122,128,True,0.5850851241829262,0.07195523816577967,31.46021171677279,0.10943436450176397,0.8310594825582843,0.6618119304962768,False,episode_000123,db5921222666ce25e90aa67487620a10e7f75188005f43866895f67db6fb37ad
124,train,shards/shard_00001.h5,/episodes/episode_000124,121,True,none,2.42,6.007912598290204,0,123,128,True,0.555907483921916,0.0002822279007279743,139.60675817486702,0.056392153287908614,0.511942791886388,0.4177980888150784,False,episode_000124,57b61b27f48b6eb770ce5276722fb859e947c750eaef03575bf522cc842923af
125,train,shards/shard_00001.h5,/episodes/episode_000125,120,True,none,2.4,6.003278940622295,0,124,128,True,0.5130445799773287,0.07249685906807474,-52.67130032718673,0.09825091727585919,0.7447826409241927,0.6805527891792913,False,episode_000125,802b2b94980881d4386b07deab872182e9dde7522c711c58d1b40513e32f00a4
126,train,shards/shard_00001.h5,/episodes/episode_000126,123,True,none,2.46,6.150196380885973,0,125,128,True,0.6151328230850613,-0.0030808978387221464,104.54753874479053,0.15957185671287485,0.7256338943772556,0.5718654684360126,False,episode_000126,bec5a8d0f7e2898ed327c5bd2430083b6a86a1c6ac83ffb868e48cc24c8f910d
127,train,shards/shard_00001.h5,/episodes/episode_000127,120,True,none,2.4,6.159423628474542,0,126,128,True,0.5080973488579312,0.07905211435627188,157.6720577883384,0.1064749306815849,0.8532817097758922,0.6764283969269873,False,episode_000127,224e367e5bfbd48188d23f494898c08ff15a9fa178351455498ad23eff9dcaa1
128,train,shards/shard_00001.h5,/episodes/episode_000128,120,True,none,2.4,6.097623382394886,0,127,128,True,0.5081545479724886,-0.11307983096976569,27.14457702143872,0.1897502276271768,0.9042824975097938,0.6501334180896715,False,episode_000128,fa893f45aa2b937dd979a62d55af75fb746d7eb19900c49d44561962b2aef5d2
